ID,Mass,R7S1,R7S2,R7S3,R7S4,R7S5,R7S6,R7S7,R7S8,R7S9,R7S10,R7S11,R7S12,R7S13,R7S14,R7S15,R8S1,R8S2,R8S3,R8S4,R8S5,R8S6,R8S7,R8S8,R8S9,R8S10,R8S11,R8S12,R8S13,R8S14,R8S15,R9S1,R9S2,R9S3,R9S4,R9S5,R9S6,R9S7,R9S8,R9S9,R9S10,R9S11,R9S12,R9S13,R9S14,R9S15
903,242.0799,17756460,28453078,52970692,8977174,16124134,36991160,27020398,17082236,29568456,35196536,2713628,2961754,11863949,24775948,13136166,43600884,15216824,46909220,15370171,38243292,11365622,29060996,26457864,40857904,27060210,13092974,15218791,22823380,19432846,13858790,20028276,11767998,51007148,20511216,7857910,37227068,18812244,17191186,31558200,25161052,8017408,9956408,16117303,9932952,16921076
904,242.1034,3527477,0,2957517,0,3328240,3245250,0,0,2787794,3119746,0,0,0,0,3732784,2842111,2662594,0,0,2659300,0,3279757,2845456,3546424,3987452,2852471,0,0,0,3259375,0,3044041,3312820,0,3197695,3801671,0,0,2992195,0,0,0,0,0,0
905,242.1761,2805583,3418876,4406506,0,4343052,0,4007058,0,3494384,3568801,0,0,0,4012337,2885452,3186717,4076769,5008204,0,3185668,0,6573993,3977004,4687187,3650585,3978386,3607697,0,0,3373068,6249370,6344937,6104784,5276185,3669786,3787876,4385143,0,0,3489155,3681835,0,0,0,3778582
906,242.9911,4628087,6850124,4464181,5694563,5241422,9198090,4663749,3304132,6267714,6787066,0,0,2976929,5168749,6490768,3712365,6132292,3025054,4357374,4195689,0,4612325,4139113,6728330,9552237,5146056,9798133,6988572,2661572,7149908,5000415,4719199,4463626,6520689,3043404,8635312,4031138,7963262,6826940,3910365,2796441,4298059,7774123,5806573,3114798
907,242.9969,0,2953806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3357255,0,0,0,0,0,0,0,0,0,0,0,0,0,3031777,3833441,0,2716531,0,2893234,0,0,0,0,0,0,0,0,0
909,243.018,15471232,19548758,20080192,15647852,18459224,17355284,19471822,9855182,18440014,19689478,3898144,2968145,10496169,21544566,26763930,18926968,22553168,17053866,9392392,16141685,3747858,22872304,17135732,22237844,18975096,16906706,19966466,13275942,10675917,27945310,19750122,22880876,20946964,21818236,16781398,19454906,14081708,24347274,17566664,13645544,17225638,4730196,21557174,12515831,12593976
910,243.0275,0,0,0,0,3851868,3972632,0,0,0,0,0,0,0,0,2732703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2791808,3408986,2787775,0,2673293,0,0,0,0,0,0,0
913,243.0445,0,0,0,0,0,0,3017689,2706648,0,0,0,0,0,0,3126438,0,0,0,0,0,0,2785530,0,3062431,2919812,0,0,0,0,0,0,0,2989599,0,0,0,0,0,0,0,0,0,2787777,0,0
914,243.051,7694989,10543716,10335822,7646329,10971749,9959969,10167771,4491482,10198875,10551316,0,0,3332276,10036868,11588264,7300487,11446878,8605879,3496212,10112388,3328540,10600700,7880833,9822881,8941959,7432671,9208336,6014770,3294937,10383724,9186551,9818746,10905634,10634122,6801507,10030025,5119673,10740374,8954838,5873399,7559093,2750302,8671172,5896708,3711811
915,243.0622,66224784,67521128,99812944,75302016,104876648,63722020,88919520,41781468,90460000,94359576,13849388,10124381,27566264,99208840,104698544,86314376,75289184,81414328,34502936,107646344,14251552,98357504,76150920,97096360,82758024,80480736,90769944,40461112,32126684,99453296,91098360,70652544,91246632,112724880,82907240,65948620,58228412,92213912,82856920,69095160,69568440,20239714,51179464,50594312,43942728
917,243.0662,3691154,5348971,5719636,4551807,4443756,5810727,5207522,3426528,4735842,4674587,0,0,0,5343882,5079726,4210061,7037541,5461182,0,3137418,0,5682435,4121735,3367079,3291021,6068709,3498519,2892600,4076254,5265778,5867774,7719554,4500520,5780369,4309097,6734799,4577982,5511837,2998237,5666557,5075900,0,4506570,3539465,4178761
921,243.0874,127533720,186845808,176424544,128976008,182913648,191271472,169905648,77842664,180359024,180949024,23831348,17814628,49447104,185405072,194908848,153128336,201757296,155355328,53098784,164072848,28243496,189501712,135821456,181867184,162597264,147818992,168233504,120554304,57243364,190122368,173411584,201036432,184651824,188779424,142282864,195267536,104971976,192287392,168365024,117346056,121309128,30463336,165056464,105251344,70435664
925,243.1238,30876328,40004228,42829420,30385300,43928196,45429308,37735928,20842740,38055804,41603124,7521086,6966382,15077578,42430112,46305988,35761572,45183616,36956376,15661359,42864036,11109939,43110680,28932254,40112828,34949540,36973052,33319472,26534734,15226610,44403080,40381716,44946076,42242112,43895720,34459776,47492072,26361556,41366196,37923828,28348182,33662932,10165620,37277668,25256480,20751196
931,244.0285,5120000,6984712,7843822,4992495,7519222,7075736,10100570,2748487,4771071,8602050,0,0,0,7680014,7105594,7700264,6927381,7027295,0,6144832,0,7459464,6081043,6677541,8794926,5302114,6256590,6270117,3039798,6397701,7150222,6025291,6212013,7126327,6782432,5646697,6524977,4802603,6202756,4293796,3885435,0,6859102,3710848,3148962
932,244.0462,17409030,90426384,26707958,18281974,28109820,54252448,26619746,11829838,26849542,26939850,3501134,2851181,8051183,28512278,31552576,24620848,85070880,21314152,8260234,24809288,13604698,27165328,22067738,27513900,23386934,25062248,26037206,12944556,8345661,29403916,25845396,76387408,24199604,30297406,22446566,85265776,17100856,28546098,20712844,18280620,19720580,3866268,16118117,16077703,11121832
934,244.0615,4159500,7142423,7211004,5801467,6353924,6755237,6100840,3505236,7293198,6439377,2864210,0,2833907,7197724,8076359,4977462,7695396,7364206,3119248,6487887,0,5024406,5713441,6640690,5027645,6085487,6364126,4729010,4109378,7541523,8197788,7509082,7311802,7312710,4645357,7069048,4641854,7701561,5995923,4345010,5764491,0,7033196,5103501,4308142
936,244.0826,7277589,10454048,12185605,9176580,11011084,11686829,11573104,5070428,10426647,11295194,0,0,4440570,12783652,12213328,10153791,12317741,9359991,3330712,11143001,0,12239518,9212458,11889723,8577862,9775991,10458087,7144635,3918922,13863708,10364580,12446820,12939715,11416911,9368053,13397377,7161927,11404353,10272156,7375036,9939348,2947752,10109301,8229782,6339766
939,244.119,0,3551280,0,0,5641244,3780539,0,0,2746151,2694123,0,0,0,3165748,3472479,0,2713150,0,2951334,5388138,0,4427438,0,2932298,3416918,2926470,3627000,0,0,0,0,2829430,2732498,0,3730436,3039121,0,2667089,0,2778316,0,0,0,0,0
941,244.1303,0,3005493,0,0,0,0,0,0,0,0,0,0,0,0,0,3368276,0,0,0,4558703,0,0,0,3028046,0,0,0,0,0,0,0,0,2692567,0,0,0,0,0,0,0,0,0,0,0,0
942,244.1554,7922737,8844352,17307686,6175264,12639275,3134409,18100108,4980344,6285623,8530427,4056175,0,6237714,8519746,6914159,30117726,13165647,10769048,5961396,12033915,0,32600764,10967625,8655960,10476390,7039893,11064329,3585751,5565541,6751036,22314692,15361160,10844641,12356976,8751634,7878049,21954660,4410464,3383740,18350300,11696567,3245760,3381652,0,6535376
946,244.9431,0,3258786,3662725,2800476,5295482,3810562,4192463,0,4185749,3907427,0,0,0,4501902,5225917,3260602,4694459,3180541,0,4012270,0,4512777,3199904,4532637,4951240,4805850,3454336,2956306,0,5021843,4336153,5297675,4323118,4100823,3181393,4530944,0,6732209,3854114,0,3328818,0,3711719,0,0
951,244.9972,6972800,8725946,8632733,6919026,8349073,7286040,7762149,5440447,8999598,7736189,0,0,4026151,7668133,8314324,8491218,7929300,7605271,3205123,6639880,0,8074272,8123321,8246708,8881377,6424816,8080795,4580904,3239840,8965291,9304112,9567782,7627590,8599280,7353191,8263449,4735416,9166280,6455099,6379100,5522252,3437532,6390527,6758663,3455499
952,245.0068,12242307,25873854,15907233,13449077,15695253,24929564,14250217,13097922,26444466,16479105,5100920,8167041,13251370,26571178,21833176,15585495,25335256,13134875,10013703,15642893,9935003,17024036,20495292,26940856,18980070,19033332,23780766,14104107,14535076,23502000,12730421,27072042,16401225,22515444,10761067,26595100,11534780,24716748,18960192,11094624,14031696,11907039,14344963,18031882,13284878
954,245.0125,0,0,0,0,0,0,0,0,0,2845060,0,0,0,2739628,3218395,0,0,0,0,3026704,0,3104295,0,0,2980584,2916599,3667874,0,0,3579058,2883895,3364398,2880332,3395319,3234669,3068192,0,0,0,0,3148627,0,2674437,0,0
957,245.0302,0,2861514,0,0,3857823,2969893,3225843,0,2806461,0,0,0,0,0,4238307,3049697,4027876,0,0,3037976,0,2737198,0,3548098,0,2732798,0,0,0,4031674,2980927,4283959,2746708,2716415,0,3222312,0,2867159,0,0,0,0,3059469,0,0
958,245.0336,8471950,12043723,10897838,9668480,12043680,11273511,10901748,5342157,11262654,10945421,2949505,0,4176692,12147125,13141476,10842339,13047269,10490919,4021266,9558298,0,12624944,8696777,12824003,10292466,9880831,11062700,7667255,4826542,14023867,11493440,11824696,12415829,13741825,10900342,13106985,8593863,12412376,10135372,9570925,9378654,4398056,10234639,8135958,7042585
961,245.0431,614073728,1171918336,1069418944,811468672,602410432,1245058304,825364736,565447616,1057362624,817107840,231339392,202831504,457704256,1204425088,1346770432,984748288,1348867584,874384448,394853408,537006336,278263968,1153831936,931003328,1085675008,840043776,958270720,1130237312,659818048,463075776,1354108032,1009127488,1301419520,1004671808,1203375872,567939968,1289883392,712114624,1178736128,771100480,787092096,926288768,313128928,957485824,793249024,585238016
970,245.0666,0,3335130,4016573,2992526,3149231,3100980,4995330,0,3615437,3736477,0,0,0,3907011,3597810,4002546,0,3000887,0,2874666,0,4061246,3327448,3293137,4803841,0,3514300,3481156,0,4065482,2721871,2957897,4186979,4818704,0,3235640,0,3098599,3728731,0,0,0,0,0,0
971,245.0779,4333984,5332448,5203394,3786643,4770228,5278009,5178631,3132382,4766418,4813730,0,0,0,5354952,4724215,4923639,6018554,2861116,0,5841199,0,4939843,4474845,5212630,3669254,4473106,4074946,2989641,0,5312719,4659284,5210703,3677032,6315798,4700040,4708158,3886554,4391404,4005728,3943041,3617651,0,4258594,0,2823210
972,245.0819,0,2854369,2998212,0,0,4340026,3015432,0,3424980,3241892,0,0,0,3343305,3013113,0,5113340,3393598,0,0,0,3855428,3040223,3781080,2691336,3416340,2661828,0,0,3907793,3724374,3527248,3862378,3425047,0,3528511,2743771,0,0,3620483,3555189,0,0,3231530,3311147
975,245.0931,0,2664166,2748873,0,3252666,2733887,0,0,2836185,0,0,0,0,2666446,3145214,0,0,2824259,0,0,0,0,0,3278812,0,0,0,0,0,2800854,3686491,0,2867567,3111197,0,0,0,0,0,0,0,0,0,0,0
976,245.103,22783402,33197546,33245646,23234460,33107390,35738948,30011664,14593000,31650526,29512622,5366167,3605149,10412875,35213780,34461184,27078914,35091972,27741256,10181678,30396732,5855420,33854540,27614184,32552416,29535506,27086108,30854606,20731474,10678729,33123546,30789728,34133596,33477490,34074400,25994130,35819336,19100132,33445366,28004204,23167630,23096192,6802432,26948396,18732338,15529523
977,245.1143,0,6153712,5366227,0,4219332,4924744,3849494,0,4236003,4602803,0,0,0,3790295,3377159,5159175,4154891,4407373,0,6140225,0,5364819,5079021,4148709,3719447,2875170,2703827,0,3106253,3839199,3559524,4435553,5574520,2916134,0,4952910,3271145,2693115,2958193,3447442,3310469,0,0,0,2716728
978,245.1394,0,3728892,3475934,3017132,3125710,3460434,4534560,2979831,2765550,3594175,0,0,0,3735010,6060562,2736914,2673687,3326040,0,3415373,0,3112029,3811320,3207664,2912034,0,2973152,3658338,0,4667626,0,3668589,3565443,2866994,0,4937562,3222515,3721734,3004285,3188382,3006865,0,3371837,3461442,0
982,246.0078,0,2899858,3240307,2891031,3315533,2668726,3722897,0,3021438,3211099,0,0,0,3329887,3933070,3461278,3127220,3023860,0,0,0,4266459,3578248,2862948,2731703,3180192,0,0,0,3725940,3193846,4053031,3111682,3770573,0,4167918,3002211,3831686,3240212,0,2997056,0,0,0,0
984,246.0442,2868016,5845924,4236676,0,3573597,7387846,3224224,0,4710543,3567468,0,0,2745485,6427503,7800734,3146415,7018438,2689541,0,0,0,3739115,5019033,6534004,0,0,3667872,3890141,0,6531717,3701767,7102522,0,0,0,6974720,0,7133078,4728101,0,2945875,0,4756173,3434174,4106145
990,246.0619,3273527,5031852,4301708,4100910,4709221,5676749,4641448,3238250,5849239,3945845,0,0,0,4509559,4929446,3095223,3643342,4176398,0,5248784,0,5431795,3881377,6675323,2973905,4431544,4836265,4302821,0,5474957,3561999,4758595,4902170,5530855,4377891,5635336,2746234,5142430,5174574,2752081,3687771,0,3343573,3532485,2725800
992,246.0772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2751767,0,0,2974120,0,0,0,0,0,0,0,0,0,0,3041518,0,0,0,2939301,3529525,0,0,0,3243740,0,0
994,246.0983,17139526,25821118,24349598,18270526,27250550,27776732,24613560,11271544,26760360,25433478,4509407,4066248,9989280,24167304,31029174,21066440,29857760,22036000,10372559,24318754,5491226,28014082,19619250,27105162,23973602,22150856,24199100,16758772,10273615,28479134,24470048,26982486,24851754,27726072,21497138,28332314,16020362,28620718,23839038,16389219,18926958,6613346,23147748,17716948,13711286
996,246.1169,2766159,0,0,4873542,4761470,0,2926784,0,0,3305871,0,2816974,0,0,0,3955408,3890153,0,2682327,3308331,0,4744715,0,0,2902251,6710992,4320197,2726908,0,2922150,5168681,4095071,0,7627010,4709691,3942690,4856722,2858935,0,3630188,5819767,0,2991341,0,0
1004,246.9918,10836167,12091759,11660622,9935554,14823692,14665814,12311616,8036075,14538320,13870908,0,0,4926941,13391133,17987912,11101290,16333205,11069399,3479382,12508388,0,13993881,11607904,14575895,11907216,11163732,12419462,8558970,4246715,16490561,14021568,16812586,14362308,14578349,12201652,13656778,7572757,18983238,12315374,9002517,9449270,3380909,13252217,8992856,6414621
1012,247.0459,3826911,4033418,5427561,4155098,3983653,6167662,4382809,0,5408362,4539735,0,0,0,5004598,5730658,4355204,5932464,4003826,0,4091648,0,5612467,4172667,5177647,4823211,4281452,5468578,0,0,5495899,5339098,5391943,5538526,6261448,4724428,6139621,3308333,4511070,4453128,4398640,4001618,0,5524114,3383920,0
1015,247.0572,3847396,4316560,4176239,3007199,5242154,0,5485662,2943750,4673135,4745052,0,0,0,4422971,5058919,4529290,4929973,4216824,0,4995334,0,4012472,4566913,4831540,4782256,3190897,3513768,0,0,5051488,3690464,3842637,5285603,5070542,3500752,4202731,3580210,5714276,4824846,3982901,3597144,0,3991191,4155509,3223352
1018,247.0823,7287023,9533852,10505595,7000810,10516790,12157053,9092201,3921681,8666747,9129833,0,0,3066365,9803079,11483506,8524949,8778177,7759877,3092863,10097938,0,10817475,8128397,11917631,8493244,7735421,9542069,6873507,3026145,9396332,9040875,9658970,8734446,10142426,7491292,10173175,5439805,9242991,8618778,6128194,6426469,2871503,8009379,6434944,4135234
1019,247.0935,0,5413282,5423489,0,2718523,5606530,3937390,0,2684545,3353966,0,0,0,4791628,3311992,3618971,5026247,4777994,0,0,0,4316105,2939795,0,3458754,0,0,0,0,0,3320817,4066912,5411572,3265248,0,5148413,0,0,0,3234375,0,0,0,0,3354439
1022,247.1187,5105919,6288814,6538637,4879098,5781831,6525069,6481017,2746144,7317133,5368699,0,0,0,7449944,6885763,6872231,6552020,5406743,3663759,6215973,0,7534548,5919647,6642000,5571790,7495821,6622664,3733939,0,8024190,6259709,7197294,5831424,7813869,5252844,5591817,3303758,6504832,5577516,4823636,4820856,0,5852851,4850833,3620177
1023,247.155,0,0,2683295,0,0,0,2764425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730267,0,0,0,0,0,0,3158212,0,0
1026,248.0234,4726418,4213622,6235989,4706451,6200048,5807640,7874069,0,4805703,7491908,0,0,0,5601026,6394663,6627931,5712794,6443493,2901805,3929851,0,7561598,4099431,7099118,7008912,5234220,5960617,2929487,0,6429237,4642226,6416471,6473902,6367414,5629054,6885585,5801709,6687528,4407533,4745242,3631443,0,6350934,2956838,0
1028,248.0411,0,0,0,0,3300088,0,0,0,2840656,2763085,0,0,0,0,0,0,3063202,0,0,0,0,2763655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,248.0775,6568619,9180049,9052016,6631596,9468681,9632304,8388142,4773050,8114274,8929632,0,0,3781483,10053403,10267456,8152694,9184181,7596545,4202823,8709912,0,10215832,6779267,10185479,8319659,6308422,8362951,6429544,2681991,10095184,7779788,10531956,9781448,9559249,7141526,8670444,5455623,11402049,7648520,7151669,6588784,0,8403055,5631551,4252385
1039,248.971,0,0,0,0,0,0,0,0,0,0,0,0,0,3938509,3952873,0,0,0,0,0,0,3321674,0,0,0,0,0,0,0,3799055,0,0,0,0,0,0,0,2802927,0,0,0,0,3949077,0,0
1042,249.0074,4464727,4261237,5239125,3094110,3970251,3567569,5003235,0,3863093,4397892,0,0,0,5502176,6345978,3624002,4805011,3100652,0,2944265,0,5154652,3649387,3887294,4707463,3030013,3308996,3043615,0,6266914,5328795,3694200,3498130,4257461,2676798,4169424,3172545,4993281,4002529,0,3695461,0,5878311,4150764,0
1043,249.0252,10529887,12805503,14287198,11892326,14595283,14502873,15079403,8366682,15231550,15674189,4729598,5257081,6396113,15026408,18275586,12736587,16506268,13796342,7199498,11536658,3853941,16542565,11561845,13794502,15885455,13061126,14763470,9475367,6648871,17699882,14903204,14708354,13949594,14747326,12528198,15783642,8687817,16190730,12613354,10627613,10994542,8005070,14117423,10746869,7179383
1050,249.055,0,0,3571054,0,0,0,0,0,3585613,0,0,0,0,0,0,4331610,2708395,3031046,0,3433762,0,4228980,0,3431636,0,0,0,2979126,0,0,0,0,0,0,0,2678506,3585240,0,0,0,0,0,0,0,0
1052,249.0616,7896177,11290002,11977074,8294008,13141221,13589481,10569724,5780075,12110416,13208416,3097356,0,4251871,12921082,12719380,9838685,13053359,9483273,5606172,12243238,3646083,12221303,10537864,12063960,12178594,9747479,11148770,6880569,5128247,12332093,10444726,12099222,14826156,11851473,9581143,11699949,7041243,12530971,10661629,8589872,8817538,0,11498048,7541766,5829767
1055,249.0802,3636345,5056924,4286844,5004929,4306159,4819954,6037509,3670643,5238362,4246378,0,0,3026150,4497667,4683037,4921446,5122489,3820563,2678565,4681008,0,4150144,4386707,5107937,4107436,4514848,5322221,3569986,2734143,5315655,5200832,4433057,5231286,5491419,4769376,5846775,2794212,4945189,3965702,2979386,2930572,0,4200522,3050510,0
1056,249.0979,4124801,5559717,6814085,4190857,5887223,6458362,4703246,4066939,5745251,6313844,0,0,0,5630220,5849382,5006447,4529602,5248029,0,5775674,0,5616521,3165084,6072553,4332725,4911145,4637175,3159371,0,6384720,4640713,6351531,6087359,5666533,4373096,6663937,3313901,5686573,5562128,3532356,4864918,0,5089874,3186711,0
1057,249.1132,2723465,0,3985805,0,3219199,2876417,3060757,0,3474027,0,0,0,0,2887956,2725677,0,3403722,0,0,3839298,0,3419024,3014564,3022064,3605693,2837040,3874303,3068242,0,3163223,3822544,3326644,0,3179757,3224687,2666249,0,2958133,2788631,2699852,3170718,0,0,2734110,0
1063,250.039,5623362,8718239,13052800,5190736,11282123,5928364,11796949,4181028,8152137,11537771,0,0,5455452,11621092,11853553,11211341,9643952,10769950,4434176,9630526,2925587,12488032,9581982,10798770,9750180,8517108,8779787,7298839,5668339,10208821,9544107,10576067,11087005,8667356,8676386,7225595,9046716,8695550,6844667,8111158,10233246,2781046,7629848,4992471,5389879
1065,250.0568,53677640,46733224,99472264,52301912,98834136,54435252,96885216,41571372,80469072,97197432,12999825,14068955,20896356,75258608,78503672,73161304,45268920,80205352,28312840,90708808,11620378,88530280,72828328,85728952,76699312,63854076,79403032,61984544,22991356,82859584,78010808,56221900,107945128,88316136,74177576,49649924,48564932,78454536,72931584,52943936,43070888,18411390,82795552,48287200,23391808
1066,250.0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801409,0,0,0,0,0,0,0,0,0,0,0,2689566,0,0,2815559,0,0,0,2722542,0,0,0,0,0,0,0,0,0,0,0
1067,250.0932,3287132,5925820,5582750,3717226,3789543,6144453,4428272,0,5086309,5059977,0,0,0,6633216,3695372,4727401,6877133,5075517,0,3886940,2960938,4611452,4158908,5180109,4630209,3698190,3049514,4259634,2679564,5443154,4838856,6225122,4970681,4392186,3406908,5487897,3152600,5558041,4172055,3982419,4729277,0,3277874,3847665,3875407
1076,251.0231,28266532,7948735,18662818,15917625,26290368,10678140,31030206,15463915,24219216,28336006,4516377,2975282,11987942,27983072,24666332,38665292,9116097,17037382,7141112,20802920,0,44449628,32557002,25403548,30922934,19458016,30906950,16851208,13226944,22640704,46013360,7441153,22912672,24619768,19361274,8799005,25529520,26484976,22985480,24247884,18573258,7887135,20712956,12834743,11450358
1077,251.0408,21463084,24218056,24143276,23966274,23578826,27484036,23956424,15234547,30039642,25210768,9106976,8609336,15260654,26369256,30318820,23465046,28754378,22812752,13111041,23563634,9320890,28204900,22616020,25911462,24131776,21174250,23403090,18002192,12592072,29562952,27532220,28459788,26230442,27360002,20663812,27556648,16600250,28705016,22842128,19820118,24672212,11243815,24747524,20164544,16695295
1079,251.0561,7346228,9009617,8568245,8360522,9709778,9867148,9401295,5285371,10509922,10215321,0,0,4614132,10077424,11466989,8377438,11235795,8898650,5307145,7908731,2938305,10813292,7616478,9488557,10795208,9363441,8827482,7020825,4163536,11114577,9960388,12024596,10045106,11459339,9373195,9685808,8078530,11063552,8078105,7935582,8646621,2793262,9979404,6948808,5118982
1080,251.0594,7245878,8444371,8519095,8311371,10080468,8796045,9346001,5355004,10116708,9664411,0,0,2737141,8668402,10361070,9876575,9302485,6697052,2929930,9672060,0,10078062,7412704,11579567,9111754,9420787,10459740,6877467,0,11073619,9051077,9786134,9787059,11127565,8695308,10472242,5727428,10647810,9693979,5678688,6654943,0,9766414,6903753,3329543
1083,251.0772,42946624,62609884,61298112,46543444,57841884,69050264,58137564,33142276,58891884,56008612,19742254,16571973,29797372,63593724,59285752,59808872,71197152,53418084,29886228,58908040,23454154,63840120,54839272,64053432,53090516,51271676,55007848,38646052,30786522,62740572,62462928,67642144,70196928,63249176,46906900,66624316,41340108,57106700,51780388,49217128,50526184,21541174,50585112,42110928,38580240
1084,251.0958,13563975,12296679,17659340,16323165,31545574,22015902,21076964,8326669,18599544,18997168,3391031,0,5047300,12430597,19554560,19504242,11696616,17180784,9545501,27065746,5419474,20795264,14305268,23384258,17733854,9478149,18836082,11219245,7873507,16328806,19139544,12854060,24334022,15833889,22670878,19962694,16809174,18428180,25369390,15867508,12029940,4515135,13561376,11001819,6680600
1086,251.1136,8622160,13789681,15848918,9028198,10445040,16650151,12344301,5752342,12578433,13078457,0,0,3301387,10366223,12914954,10501244,17965554,13400186,4643623,10847643,3660762,12986250,9375743,14901450,10006759,11614222,10267260,8278327,3395051,11538544,13261794,15487798,18476752,12974891,8977959,17828688,7546080,13472030,11086648,9969278,9725950,0,9731625,7256036,6481952
1092,252.0183,4629017,4594676,4702172,4252726,5422793,5628253,4836796,0,4941930,5420470,0,0,0,4233967,6216408,4654685,5839842,3742341,0,5239717,0,4468073,4025873,5395098,4362971,3982816,5053593,0,0,5679709,5391821,5493075,5345464,4692265,4947941,5601621,3053242,5801714,3632422,2679925,4085257,0,4552686,0,0
1095,252.0513,16110121,18930694,17991662,14177351,19319514,19800428,19848652,10072019,21213308,23359944,4666312,3684265,10237326,21077760,22258408,20622958,24310772,15723161,6897944,16011192,4771699,24191354,16833060,21713578,21633774,18016754,19238060,14287647,7454129,20613744,22441438,23799142,19173578,21110076,15544309,19524968,15503051,20153092,15383864,16736391,18463260,4800235,18128894,11026875,10090967
1096,252.0547,0,3764232,4236273,0,5432029,4451695,3839438,0,3582078,3851723,0,0,0,3524866,4497130,5065329,4967415,3356315,0,4510650,0,4377981,3051046,5088941,4662000,2711027,3712175,2941217,0,4525681,3656160,4751721,4226252,3467581,0,5421419,3312333,4857605,4616506,3361929,3987999,0,3585025,0,0
1098,252.0625,11489839,14326797,15284213,9397325,13408993,16093554,15109586,7757784,15638658,15823311,0,0,5546386,15781638,15901422,13815413,15324155,14776991,4947230,14086079,4074359,17453440,12241451,14709424,13110004,12315127,12661939,10738469,6062518,15223413,14626277,14988653,16621776,14277954,11855866,16788846,9205457,15135497,13339966,11294862,11082275,3860208,12466180,8067521,7977436
1099,252.0725,2668084,3494931,4519931,3912786,5209830,4034935,4394456,0,3809416,3374549,0,0,0,4481804,4489972,4587130,5598208,4020901,0,3996612,0,3666310,4460081,4492982,4840186,5088764,3342521,2913067,0,5154427,5009898,4324723,3559125,4209992,4760576,4940149,2856662,5059343,3522884,3317395,3703337,0,4496394,0,2963425
1101,252.0877,0,2783259,0,0,3697390,3165567,0,0,3745936,0,0,0,0,3163924,4245244,0,3311625,2751150,0,0,0,0,0,3086013,2670850,0,3235523,0,0,3256963,0,0,3317982,3154256,0,3182973,0,3029782,2829132,2942108,0,0,0,0,0
1120,253.0023,10187797,12766769,12483101,11062843,13835480,14283587,13154239,6191520,12284554,12692460,0,0,4133663,12560645,16626904,12566643,14874120,11482316,4312863,12329448,2892573,15238014,11277410,13159581,13933830,12301286,12386035,8994077,4352905,15658114,14446574,15394730,12552919,14450527,10910163,14610326,8865995,17003770,11413322,8508067,10400845,3090593,13058532,8627107,5622686
1122,253.0353,0,2900036,2945585,2982989,0,2782547,0,0,2812573,0,0,0,0,4571415,4383978,0,3465243,0,0,3333628,0,3227025,0,0,3170585,0,0,0,0,2984085,0,3084223,0,0,0,0,0,0,2770268,0,0,0,3676661,0,0
1123,253.0387,13341736,15384134,16304691,14534222,20573420,20624214,15794130,8587698,19255966,18134018,3125620,0,4996910,17117466,18924780,13068423,17536540,12223714,6701875,19849726,4181293,16024466,12979321,20522160,17005850,14486521,16121609,13563185,6069147,18988182,16437250,15927233,16351980,18681716,17023462,18636716,10236127,20219150,19427166,10984120,12436579,3981490,19509750,12661686,7318448
1127,253.0565,47010864,174628432,375790144,37033560,83664120,103097184,77832152,46848444,85631656,108143624,12843387,15397153,45485876,228008224,78882040,129212560,91776552,335682784,36416316,151101968,46097716,108045216,70306944,111879352,71376168,51944452,76373784,50894140,89245600,71916704,54026252,78096328,360194816,65822592,46481904,140550064,51745000,62760216,94904168,80880320,35134572,38298808,43360768,39818176,133239736
1129,253.0717,0,4260442,2992198,3579488,5291261,4326246,3237860,0,4928177,3882004,0,0,0,2906923,3746045,3745945,4588079,3487990,0,4634130,0,4453285,3140749,4374722,3154222,3823627,4679454,2854723,0,3858601,4294677,4736981,4034302,3467144,4096503,4514752,0,4327711,3157873,2771147,3395703,0,4336135,2891719,0
1130,253.0751,17040442,15347291,19323464,20395618,22392062,21906280,25821158,10045892,24887986,22574102,3475844,0,6460222,15335725,16712958,22962330,14943793,19070200,11490119,23515668,4611390,20779942,19467406,30016708,24984880,18226188,21315360,14951748,8017837,17702058,24113174,16746455,23950080,20938634,16962040,18976706,16982258,23242016,24059762,14795469,14543993,5926083,18633224,12678089,7859138
1131,253.0929,26350660,34823784,36149844,24098412,24460552,39961456,33210352,16038349,36037308,35095584,6698380,3841326,9037637,26943798,32212232,29057188,41199164,30399746,11471697,25911838,9592134,34964400,24214682,33883340,25337146,27327510,25898794,19031374,10151862,30301364,35684384,38266848,38593288,36020116,20685314,42090444,21594364,36611372,29040508,24842968,24575108,8133835,27763218,18875346,14066634
1132,253.1081,0,3416687,3518044,3325555,2879249,0,2978807,0,3916485,0,0,0,0,3030335,3220752,0,3980868,3671308,0,2725415,0,0,3554467,3340501,0,0,0,0,0,3348670,0,3642860,0,3264925,0,3007445,0,3614003,3388805,0,0,0,2809882,0,0
